time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1685684019535000000,599.232,0,0,3.4588682651519775,2000,0,0,-15.899999618530273,30.3234389,60.0375246
1685684024587000000,604.284,0,0,3.4588682651519775,2000,0,0,-15.899999618530273,30.3234389,60.0375246
1685684029628000000,609.325,0,0,3.4588682651519775,2000,0,0,-15.899999618530273,30.3234389,60.0375246
1685684034649000000,614.346,0,0,3.4588682651519775,2299.9990234375,0,0,-15.899999618530273,30.3201722,60.0315501
1685684039673000000,619.37,0,0,3.4588682651519775,2099.9990234375,0,0,-15.899999618530273,30.3258568,60.0393132
1685684044695000000,624.392,0,0,3.4588682651519775,2700,0.002458844566717744,0,-15.899999618530273,30.3247057,60.0398364
1685684049713000000,629.41,0,0,3.4588682651519775,2200,0.00951550155878067,0,-15.899999618530273,30.3250477,60.0388956
1685684054764000000,634.461,0,0,3.4588682651519775,2200,0.020073460415005684,0,-15.899999618530273,30.3251724,60.0385523
1685684059806000000,639.5030002441406,0,0,3.4588682651519775,2200,0.03102894313633442,0,-15.899999618530273,30.3252372,60.0383738
1685684064849000000,644.546,0,0,3.4588682651519775,2000,0.05383642390370369,0,-15.899999618530273,30.3248274,60.0381791
1685684069873000000,649.57,0,0,3.4588682651519775,2000,0.08101414889097214,0,-15.899999618530273,30.3245657,60.0380545
1685684074897000000,654.594,0,0,3.4588682651519775,2299.9990234375,0,0,-15.899999618530273,30.3201722,60.0315501
1685684079925000000,659.622,0,0,3.4588682651519775,2299.9990234375,0,0,-15.899999618530273,30.3201722,60.0315501
1685684084943000000,664.64,0,0,3.4588682651519775,2700,0,0,-15.899999618530273,30.3238708,60.0402159
1685684089989000000,669.686,0,0,3.4588682651519775,2099.9990234375,0.0020377542823553085,0,-15.899999618530273,30.3254402,60.0395025
1685684095029000000,674.726,0,0,3.4588682651519775,2099.9990234375,0.0035941260866820812,0,-15.899999618530273,30.3256243,60.0394189
1685684100087000000,679.784,0,0,3.4588682651519775,2099.9990234375,0.005237622652202845,0,-15.899999618530273,30.3256958,60.0393864
1685684105107000000,684.804,0,0,3.4588682651519775,2299.9990234375,0,0,-15.899999618530273,30.3201722,60.0315501
1685684110135000000,689.832,0,0,3.4588682651519775,2299.9990234375,0,0,-15.899999618530273,30.3201722,60.0315501
1685684115159000000,694.856,0,0,3.4588682651519775,2299.9990234375,0,0,-15.899999618530273,30.3201722,60.0315501
1685684120185000000,699.882,0,0,3.4588682651519775,2299.9990234375,0,0,-15.899999618530273,30.3201722,60.0315501
1685684125505000000,705.202,0,0,14.976900100708008,87.5999984741211,0,0,-46.69999694824219,30.2964953,60.003693
1685684135309000000,715.006,0,0,14.976900100708008,283.67999267578125,0,0,-46.69999694824219,30.2964953,60.003693
1685684140357000000,720.054,0,0,14.976900100708008,384.6400146484375,0,0,-46.69999694824219,30.2964953,60.003693
1685684145401000000,725.098,0,0,14.976900100708008,485.5199890136719,0,0,-46.69999694824219,30.2964953,60.003693
1685684150448000000,730.145,0,0,14.976900100708008,586.4600219726562,0,0,-46.69999694824219,30.2964953,60.003693
